brand,line,tone,cruelty_free,brl_price,usd_price,eur_price,hex_code,rgb_red,rgb_green,rgb_blue,lab_l,lab_a,lab_b,closest_mst,tone_level
O Boticário,Mate Salicylic,220,True,79.9,,,#A17155,161,113,85,51.8873403676244,15.503145337431135,23.084007764315505,7,dark
O Boticário,Mate Salicylic,230,True,79.9,,,#AD7851,173,120,81,54.98229381777372,16.250839278682648,29.611848586515187,7,dark
O Boticário,Mate Salicylic,240,True,79.9,,,#956442,149,100,66,46.84080537598611,15.921464776633254,27.17886419021076,7,dark
O Boticário,Mate Salicylic,250,True,79.9,,,#A46C46,164,108,70,50.75872415541132,18.20702869195684,30.21077700938688,7,dark
O Boticário,Mate Salicylic,260,True,79.9,,,#A16E49,161,110,73,50.933403805129714,16.035656296127577,28.670219672869145,7,dark
O Boticário,Mate Salicylic,270,True,79.9,,,#A96B43,169,107,67,51.10249473422131,20.67877739473384,32.43895671425593,7,dark
O Boticário,Mate Salicylic,280,True,79.9,,,#985B2D,152,91,45,44.72836811867766,20.8561675079062,36.34311361326832,7,dark
O Boticário,Mate Salicylic,290,True,79.9,,,#7A431F,122,67,31,34.50157108067507,20.55261713339468,31.40666334562813,7,dark
O Boticário,Mate Salicylic,300,True,79.9,,,#5F331C,95,51,28,26.40422441608527,17.550297891910677,22.933081199278536,8,dark
O Boticário,Mate Salicylic,310,True,79.9,,,#733918,115,57,24,30.967745962795668,22.875894086704733,31.11677927514745,8,dark
O Boticário,Mate Salicylic,320,True,79.9,,,#5F2C12,95,44,18,24.571442862413207,21.16986505824156,26.76311986893997,8,dark
O Boticário,Mate Salicylic,330,True,79.9,,,#3E1E11,62,30,17,15.45234692475852,14.153451330589236,15.476187142100397,10,dark
Oceáne,Base Líquida Ampola Com Fps40+ - Cover Touch,1,True,93.0,,,#F3E5D9,243,229,217,91.73141114841216,2.763876436654933,7.541975337916518,2,light
Oceáne,Base Líquida Ampola Com Fps40+ - Cover Touch,2,True,93.0,,,#F2DAC9,242,218,201,88.56123700539239,5.584336737317508,11.370729261672285,2,light
Oceáne,Base Líquida Ampola Com Fps40+ - Cover Touch,3,True,93.0,,,#D6C0AD,214,192,173,79.0490403016564,4.735882912466405,12.405851648617984,2,light
Oceáne,Base Líquida Ampola Com Fps40+ - Cover Touch,4,True,93.0,,,#C69187,198,145,135,64.96849150563729,18.651321029333037,13.188376859632346,7,dark
Oceáne,Base Líquida Ampola Com Fps40+ - Cover Touch,5,True,93.0,,,#B77970,183,121,112,56.99103484138058,23.111096832181826,14.885477520586775,7,dark
Payot,Base Mate Boca Rosa Beauty By Payot,1-MARIA,True,66.9,,,#F2CEA9,242,206,169,84.93835700331587,7.34893911884088,23.114674688305968,5,light
Payot,Base Mate Boca Rosa Beauty By Payot,2-ANA,True,66.9,,,#E7C394,231,195,148,80.82711613730906,6.288907691748003,28.39665968193061,5,light
Payot,Base Mate Boca Rosa Beauty By Payot,3-FRANCISCA,True,66.9,,,#EAC090,234,192,144,80.29605424427058,8.578264142087843,29.83657955267649,5,light
Payot,Base Mate Boca Rosa Beauty By Payot,4-ANTONIA,True,66.9,,,#EABF85,234,191,133,79.86899841423569,7.915145934334344,35.01478058368244,5,light
Payot,Base Mate Boca Rosa Beauty By Payot,5-ADRIANA,True,66.9,,,#E5B076,229,176,118,75.46314090734322,12.351355083850436,37.03625535650315,5,light
Payot,Base Mate Boca Rosa Beauty By Payot,6-JULIANA,True,66.9,,,#D19756,209,151,86,66.7960142417849,14.79748952257981,42.37201514228979,6,dark
Payot,Base Mate Boca Rosa Beauty By Payot,7-MARCIA,True,66.9,,,#836238,131,98,56,44.01254034936388,8.131965523403117,28.8578393753506,6,dark
Payot,Base Mate Boca Rosa Beauty By Payot,8-FERNANDA,True,66.9,,,#5D3400,93,52,0,26.109153235356324,14.690021900045563,36.13446607590842,8,dark
Payot,Base Mate Boca Rosa Beauty By Payot,9-ALINE,True,66.9,,,#926B59,146,107,89,48.696178438266784,13.053849521404482,16.183492463819917,7,dark
Physicians Formula,Butter Believe It! Foundation + Concealer,Deep Cool,True,78.83,15.99,,#7E4A21,126,74,33,36.82517046408424,18.36404120802346,33.00884526975847,7,dark
Physicians Formula,Butter Believe It! Foundation + Concealer,Deep Warm,True,78.83,15.99,,#6D3D14,109,61,20,30.972553432561043,17.581407044237164,32.864867559614865,7,dark
Physicians Formula,Butter Believe It! Foundation + Concealer,Deep-to-Rich,True,78.83,15.99,,#603214,96,50,20,26.212802743993976,18.135027737081423,27.40956467201942,8,dark
Physicians Formula,Butter Believe It! Foundation + Concealer,Fair,True,78.83,15.99,,#E1BA91,225,186,145,77.97611163106846,8.331482515338994,26.049437597305115,5,light
Physicians Formula,Butter Believe It! Foundation + Concealer,Fair-to-Light,True,78.83,15.99,,#D5A28A,213,162,138,70.74914057561944,15.629785372764104,19.79014474560101,7,dark
Physicians Formula,Butter Believe It! Foundation + Concealer,Light,True,78.83,15.99,,#CC977C,204,151,124,66.84536808215792,16.369907559990292,22.00237204164075,7,dark
Physicians Formula,Butter Believe It! Foundation + Concealer,Light to Medium,True,78.83,15.99,,#C99375,201,147,117,65.41335839842323,16.555273054526808,23.87889320396972,7,dark
Physicians Formula,Butter Believe It! Foundation + Concealer,Medium,True,78.83,15.99,,#BA835F,186,131,95,59.43389941671464,16.91205689170627,27.852796623675346,7,dark
Physicians Formula,Butter Believe It! Foundation + Concealer,Medium-to-Tan,True,78.83,15.99,,#C28769,194,135,105,61.49773655280417,19.012712498033437,25.17368402348259,7,dark
Physicians Formula,Butter Believe It! Foundation + Concealer,Rich,True,78.83,15.99,,#522E13,82,46,19,22.982467019504853,13.844409090590815,23.87492302019704,8,dark
Physicians Formula,Butter Believe It! Foundation + Concealer,Tan,True,78.83,15.99,,#AD7344,173,115,68,53.56195290211844,17.97486325229397,34.97869193573274,6,dark
Physicians Formula,Butter Believe It! Foundation + Concealer,Tan-to-Deep,True,78.83,15.99,,#975B29,151,91,41,44.55082585469079,20.18821817183458,38.17491342254379,7,dark
Physicians Formula,The Healthy Foundation Spf 20,LW2,True,78.83,15.99,,#D0997E,208,153,126,67.79937866010285,17.107312461528302,22.26543954926392,7,dark
Physicians Formula,The Healthy Foundation Spf 21,LN3,True,78.83,15.99,,#C18E77,193,142,119,63.35689244359054,16.31014105386247,19.84037769611313,7,dark
Physicians Formula,The Healthy Foundation Spf 22,LN4,True,78.83,15.99,,#C08C72,192,140,114,62.658574075635045,16.42449690920744,21.66804349511868,7,dark
Physicians Formula,The Healthy Foundation Spf 23,MC1,True,78.83,15.99,,#D49775,212,151,117,67.58852883734635,18.80938712949026,26.992703520395533,7,dark
Physicians Formula,The Healthy Foundation Spf 24,RN4,True,78.83,15.99,,#442516,68,37,22,18.410015140665045,12.969492722780862,16.16003486181028,9,dark
Physicians Formula,The Healthy Foundation Spf 25,MW2,True,78.83,15.99,,#BE855F,190,133,95,60.38255700997743,17.468417890677657,29.169140188525123,7,dark
"Quem Disse, Berenice?",Base Tint Alta Cobertura,00N,True,74.9,,,#ECB690,236,182,144,78.05455984077763,14.640498802799662,26.87075935388559,6,dark
"Quem Disse, Berenice?",Base Tint Alta Cobertura,01N,True,74.9,,,#DDB089,221,176,137,74.97028657977621,11.135329490195856,26.20103179143074,5,light
"Quem Disse, Berenice?",Base Tint Alta Cobertura,01Q,True,74.9,,,#FED2A3,254,210,163,86.90392483172667,9.119168436971748,29.101425912874568,5,light
"Quem Disse, Berenice?",Base Tint Alta Cobertura,02F,True,74.9,,,#D79570,215,149,112,67.36256564489865,20.59804478635169,29.48108651897945,7,dark
"Quem Disse, Berenice?",Base Tint Alta Cobertura,02Q,True,74.9,,,#FFBB83,255,187,131,80.9841995550365,18.16340532276134,37.90445368289754,5,light
"Quem Disse, Berenice?",Base Tint Alta Cobertura,03F,True,74.9,,,#F2A578,242,165,120,74.28350747463834,23.587792447299027,34.75990594559393,7,dark
"Quem Disse, Berenice?",Base Tint Alta Cobertura,03Q,True,74.9,,,#EEB280,238,178,128,77.02844796708,15.865874694633575,34.00960730271005,6,dark
"Quem Disse, Berenice?",Base Tint Alta Cobertura,04F,True,74.9,,,#E2A878,226,168,120,73.24109990534208,15.594979216913996,33.06964928692726,6,dark
"Quem Disse, Berenice?",Base Tint Alta Cobertura,04N,True,74.9,,,#C28A5B,194,138,91,62.00075915252948,16.009506434243924,33.50162951489961,6,dark
"Quem Disse, Berenice?",Base Tint Alta Cobertura,04Q,True,74.9,,,#ECAF78,236,175,120,75.97802427101715,15.894211889997734,36.80000869036788,6,dark
"Quem Disse, Berenice?",Base Tint Alta Cobertura,05Q,True,74.9,,,#CB946B,203,148,107,65.70172616689058,15.767802215994164,29.776773899567544,6,dark
"Quem Disse, Berenice?",Base Tint Alta Cobertura,06N,True,74.9,,,#B18256,177,130,86,58.02342763086122,12.808492260893756,30.799756059839,6,dark
"Quem Disse, Berenice?",Base Tint Alta Cobertura,06Q,True,74.9,,,#CA9263,202,146,99,64.9761412871715,15.680393921242985,33.14402309887352,6,dark
"Quem Disse, Berenice?",Base Tint Alta Cobertura,07N,True,74.9,,,#D39763,211,151,99,67.19075478139135,16.684633322770704,36.14742398719244,6,dark
"Quem Disse, Berenice?",Base Tint Alta Cobertura,07Q,True,74.9,,,#D79558,215,149,88,67.01281889022101,18.540166623934653,41.77065974250442,6,dark
"Quem Disse, Berenice?",Base Tint Alta Cobertura,08N,True,74.9,,,#B5896E,181,137,110,60.642091073440255,13.138410764578,20.980793333477155,7,dark
"Quem Disse, Berenice?",Base Tint Alta Cobertura,09Q,True,74.9,,,#CA8D57,202,141,87,63.58716901314628,17.379951012021998,37.79901922398854,6,dark
"Quem Disse, Berenice?",Base Tint Alta Cobertura,10N,True,74.9,,,#B77E51,183,126,81,57.64075798555196,17.14595323146273,33.194084226748224,6,dark
"Quem Disse, Berenice?",Base Tint Alta Cobertura,10Q,True,74.9,,,#D0915C,208,145,92,65.30685577920052,18.108267643702657,37.42984113725329,6,dark
"Quem Disse, Berenice?",Base Tint Alta Cobertura,11N,True,74.9,,,#AB784B,171,120,75,54.65818216614825,14.861538644926007,32.45978472742321,6,dark
"Quem Disse, Berenice?",Base Tint Alta Cobertura,12Q,True,74.9,,,#B1784D,177,120,77,55.39782045789231,17.605650268696817,32.43853486267314,7,dark
"Quem Disse, Berenice?",Base Tint Alta Cobertura,13Q,True,74.9,,,#7D533B,125,83,59,39.34872188722974,14.609519243325956,21.12146397207337,7,dark
"Quem Disse, Berenice?",Base Tint Alta Cobertura,14N,True,74.9,,,#97613F,151,97,63,46.2964556252635,18.26505356356012,28.262841001587656,7,dark
"Quem Disse, Berenice?",Base Tint Alta Cobertura,14Q,True,74.9,,,#885A42,136,90,66,42.6738910608556,16.048364358597354,21.530371211232623,7,dark
"Quem Disse, Berenice?",Base Tint Alta Cobertura,15Q,True,74.9,,,#945D3E,148,93,62,44.904514852659965,19.17639404759297,27.020487650768743,7,dark
"Quem Disse, Berenice?",Base Tint Alta Cobertura,16Q,True,74.9,,,#724736,114,71,54,34.703143837920415,16.37730021884917,17.85112995917142,8,dark
Rare Beauty,Liquid Touch Weightless,100W,True,142.97,29.0,,#F6E1CC,246,225,204,90.69039789479156,3.8612065972972176,12.872072011722002,2,light
Rare Beauty,Liquid Touch Weightless,110N,True,142.97,29.0,,#F4D8C4,244,216,196,88.12802372153828,6.599603630873585,13.405458436633854,2,light
Rare Beauty,Liquid Touch Weightless,120C,True,142.97,29.0,,#F2D0B7,242,208,183,85.71033828809065,8.170568943686673,16.817396810102146,2,light
Rare Beauty,Liquid Touch Weightless,130N,True,142.97,29.0,,#EABEA1,234,190,161,80.12020608277798,11.674357829445867,20.597624566247877,2,light
Rare Beauty,Liquid Touch Weightless,140C,True,142.97,29.0,,#F3C9B0,243,201,176,83.94728552353475,11.249911726371463,18.065476750673383,2,light
Rare Beauty,Liquid Touch Weightless,150C,True,142.97,29.0,,#F4C6AE,244,198,174,83.27337711405252,12.933472932259328,18.200229492760567,2,light
Rare Beauty,Liquid Touch Weightless,160C,True,142.97,29.0,,#F1BFA6,241,191,166,81.13619663875163,14.4488144611426,19.44118910927724,2,light
Rare Beauty,Liquid Touch Weightless,170W,True,142.97,29.0,,#E6C5A4,230,197,164,81.53142234204478,6.848468045324685,20.891549290685173,5,light
Rare Beauty,Liquid Touch Weightless,180W,True,142.97,29.0,,#E6B99A,230,185,154,78.37765739785394,11.902989687845366,21.87736447604527,5,light
Rare Beauty,Liquid Touch Weightless,190W,True,142.97,29.0,,#EAC399,234,195,153,81.19497949735916,8.05026131392178,26.308903043597383,5,light
Rare Beauty,Liquid Touch Weightless,200C,True,142.97,29.0,,#EDBC91,237,188,145,79.62378959426229,11.97325220979717,28.46374272699621,5,light
Rare Beauty,Liquid Touch Weightless,210N,True,142.97,29.0,,#E5B78C,229,183,140,77.53157707033412,10.911691710251858,28.172629000467666,5,light
Rare Beauty,Liquid Touch Weightless,220C,True,142.97,29.0,,#E9B38F,233,179,143,77.01054637536548,14.94515263895957,25.94570477771933,6,dark
Rare Beauty,Liquid Touch Weightless,230N,True,142.97,29.0,,#E3B784,227,183,132,77.20051685671098,9.23898063283718,31.922774453127168,5,light
Rare Beauty,Liquid Touch Weightless,240W,True,142.97,29.0,,#E8B684,232,182,132,77.44788601730625,11.761471473238585,32.33966804652335,5,light
Rare Beauty,Liquid Touch Weightless,250W,True,142.97,29.0,,#DCA77B,220,167,123,72.41873839479005,14.017834335354918,30.280818655321063,6,dark
Rare Beauty,Liquid Touch Weightless,260N,True,142.97,29.0,,#E2A367,226,163,103,71.7884618819574,16.736542562216517,40.13531592589776,6,dark
Rare Beauty,Liquid Touch Weightless,270N,True,142.97,29.0,,#E9AF81,233,175,129,75.80519124531446,15.56466132896267,31.78718828790452,6,dark
Rare Beauty,Liquid Touch Weightless,280N,True,142.97,29.0,,#E1B27E,225,178,126,75.67272911720185,10.461712439135129,33.04215641955499,5,light
Rare Beauty,Liquid Touch Weightless,290N,True,142.97,29.0,,#DEA67D,222,166,125,72.41850996862098,15.56558227733207,29.248877599370005,6,dark
Rare Beauty,Liquid Touch Weightless,300C,True,142.97,29.0,,#D7A280,215,162,128,70.76615096462031,15.246438721021438,25.30013323926099,7,dark
Rare Beauty,Liquid Touch Weightless,310W,True,142.97,29.0,,#CA9970,202,153,112,66.90823837612204,13.14159612119603,28.61775132711426,6,dark
Rare Beauty,Liquid Touch Weightless,320W,True,142.97,29.0,,#DCA063,220,160,99,70.35802001648302,15.54656449507952,40.29314493271106,6,dark
Rare Beauty,Liquid Touch Weightless,330N,True,142.97,29.0,,#DB996F,219,153,111,68.74592795582664,19.958960068725386,31.90621738842712,7,dark
Rare Beauty,Liquid Touch Weightless,340C,True,142.97,29.0,,#C99263,201,146,99,64.86562790208917,15.265589602998064,32.98080758718389,6,dark
Rare Beauty,Liquid Touch Weightless,350C,True,142.97,29.0,,#C88967,200,137,103,62.63568907918932,20.16304268362462,27.906591687047783,7,dark
Rare Beauty,Liquid Touch Weightless,360W,True,142.97,29.0,,#C88F59,200,143,89,63.874455336627065,15.61000892368114,37.04555197003933,6,dark
Rare Beauty,Liquid Touch Weightless,370N,True,142.97,29.0,,#D18A52,209,138,82,63.62605613226472,21.559552641348123,40.653123341465246,6,dark
Rare Beauty,Liquid Touch Weightless,380W,True,142.97,29.0,,#CA8853,202,136,83,62.331277389392966,19.80022420252392,38.37798626892249,6,dark
Rare Beauty,Liquid Touch Weightless,390C,True,142.97,29.0,,#C47F60,196,127,96,59.67225941605352,23.34261452307035,27.835934726895537,7,dark
Rare Beauty,Liquid Touch Weightless,400W,True,142.97,29.0,,#BB7E51,187,126,81,58.11515591351412,18.83913079758598,33.88617646252493,7,dark
Rare Beauty,Liquid Touch Weightless,410N,True,142.97,29.0,,#B4774B,180,119,75,55.48873578491775,19.27869750611777,33.72287151367676,7,dark
Rare Beauty,Liquid Touch Weightless,420N,True,142.97,29.0,,#B57349,181,115,73,54.62458480850512,21.773024839095434,33.7851997307822,7,dark
Rare Beauty,Liquid Touch Weightless,430W,True,142.97,29.0,,#B67145,182,113,69,54.22469612223966,23.00719442238736,35.503537124208385,7,dark
Rare Beauty,Liquid Touch Weightless,440C,True,142.97,29.0,,#A56443,165,100,67,48.90917861455277,22.91094365094848,29.63378788733865,7,dark
Rare Beauty,Liquid Touch Weightless,450N,True,142.97,29.0,,#A25C3E,162,92,62,46.55844920878157,25.73762850734301,29.4837578680197,7,dark
Rare Beauty,Liquid Touch Weightless,460W,True,142.97,29.0,,#A05B32,160,91,50,45.8899796702207,24.631986539162263,35.28768892534372,7,dark
Rare Beauty,Liquid Touch Weightless,470C,True,142.97,29.0,,#A1603F,161,96,63,47.3696920148628,23.14768946967782,29.878868033641616,7,dark
Rare Beauty,Liquid Touch Weightless,480W,True,142.97,29.0,,#8B5437,139,84,55,41.38483721914457,19.863846430149017,26.437802746154915,7,dark
Rare Beauty,Liquid Touch Weightless,490C,True,142.97,29.0,,#935139,147,81,57,41.820869759486726,25.19415719885393,26.05826136773298,7,dark
Rare Beauty,Liquid Touch Weightless,500N,True,142.97,29.0,,#894F34,137,79,52,39.84746422242544,21.64487149279329,26.23377926592154,7,dark
Rare Beauty,Liquid Touch Weightless,510W,True,142.97,29.0,,#82513A,130,81,58,39.47418859564424,17.921686807026603,22.01138837433878,7,dark
Rare Beauty,Liquid Touch Weightless,520W,True,142.97,29.0,,#744420,116,68,32,33.88323524966114,17.27560677589318,29.933490437189025,7,dark
Rare Beauty,Liquid Touch Weightless,530N,True,142.97,29.0,,#804421,128,68,33,35.66306942546969,22.765454336348743,31.839672671935247,7,dark
Rare Beauty,Liquid Touch Weightless,540C,True,142.97,29.0,,#764033,118,64,51,33.47395847469837,22.022088827341022,18.222243365267342,8,dark
Rare Beauty,Liquid Touch Weightless,550C,True,142.97,29.0,,#6F3B38,111,59,56,31.33236374718596,22.46348325038569,12.015297738610808,8,dark
Rare Beauty,Liquid Touch Weightless,560W,True,142.97,29.0,,#562F27,86,47,39,24.18808260059756,16.837987821244237,12.8493806116055,8,dark
Rare Beauty,Liquid Touch Weightless,570N,True,142.97,29.0,,#573B30,87,59,48,27.758130205894496,10.78241828891821,11.764281328703907,8,dark
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",110 - Ivory,True,73.9,14.99,,#facaaa,250,202,170,84.72515486986664,12.592847090958037,22.413376474332324,2,light
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",135 - Vanilla,True,73.9,14.99,,#f5cca9,245,204,169,84.72267308251007,9.528980205677994,22.862044736904185,5,light
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",140 - Oatmeal,True,73.9,14.99,,#fbc6a1,251,198,161,83.69069209997289,13.978581954761928,25.751434172469565,5,light
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",150 - Buff,True,73.9,14.99,,#f9c79f,249,199,159,83.70067601416379,12.45540759835867,26.783501462554284,5,light
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",180 - Sand Beige,True,73.9,14.99,,#f2bc94,242,188,148,80.17072763827775,14.26142799648078,27.698698933322795,5,light
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",200 - Nude,True,73.9,14.99,,#f2b594,242,181,148,78.5000363477274,17.95475433424132,25.44556997071834,7,dark
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",220 - Natural Beige,True,73.9,14.99,,#e9b39a,233,179,154,77.22048639959411,16.24568739976273,20.333180986505678,2,light
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",240 - Medium Beige,True,73.9,14.99,,#e3af8c,227,175,140,75.38060744538724,14.379816207298449,25.248821985820392,6,dark
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",250 - Fresh Beige,True,73.9,14.99,,#e0a58a,224,165,138,72.62425983402865,18.32484627044828,22.540744219744568,7,dark
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",260 - Light Honey,True,73.9,14.99,,#fab891,250,184,145,79.9835959996135,19.152543953119107,29.176270049060093,2,light
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",270 - Chestnut,True,73.9,14.99,,#dec5b5,222,197,181,81.18119352898793,6.2589850964935305,11.23804928095975,2,light
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",275 - Cashew,True,73.9,14.99,,#f9d9b9,249,217,185,88.57628944961164,6.37124212969864,19.860771659342745,5,light
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",280 - Tawny,True,73.9,14.99,,#e6c0a1,230,192,161,80.234223269553,9.089058549707929,20.696000396290422,5,light
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",285 - Shell,True,73.9,14.99,,#f4d7b5,244,215,181,87.56836877817321,5.006688273972881,20.484901019141887,5,light
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",290 - Natural Ochre,True,73.9,14.99,,#f0c8a3,240,200,163,83.1680713953124,8.962670201115353,23.814705915541403,5,light
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",295 - Dune,True,73.9,14.99,,#f0d2b4,240,210,180,85.9640556024457,5.972777384343376,18.725685689203143,5,light
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",300 - Golden Beige,True,73.9,14.99,,#e5a97c,229,169,124,73.86340420136092,16.660006992399556,31.81802459235037,6,dark
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",310 - Warm Golden,True,73.9,14.99,,#e2a77e,226,167,126,73.09874637552923,16.73259052268261,29.68842328813908,6,dark
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",315 - Butterscotch,True,73.9,14.99,,#d2ab8a,210,171,138,72.6700785294802,9.590864547127486,22.36889115039185,5,light
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",320 - True Beige,True,73.9,14.99,,#d6a285,214,162,133,70.75505319013827,15.422979200592769,22.547351810101546,7,dark
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",330 - Natural Tan,True,73.9,14.99,,#dca885,220,168,133,72.83680509896503,14.566691420216385,25.465712171650235,6,dark
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",340 - Early Tan,True,73.9,14.99,,#d8a084,216,160,132,70.4611941362077,17.17799162329442,22.72912663112516,7,dark
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",350 - Rich Tan,True,73.9,14.99,,#d6a285,214,162,133,70.75505319013827,15.422979200592769,22.547351810101546,7,dark
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",355 - Almond,True,73.9,14.99,,#efc495,239,196,149,81.839595002233,9.001794133194297,29.35889695270959,5,light
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",360 - Golden Caramel,True,73.9,14.99,,#df9b74,223,155,116,69.7493265683554,20.9689075081253,30.604152468990307,7,dark
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",370 - Toast,True,73.9,14.99,,#cc906c,204,144,108,64.85813090216665,18.461056430373933,28.15190098420819,7,dark
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",375 - Toffee,True,73.9,14.99,,#efc29c,239,194,156,81.47631025041161,10.869224172750211,25.18605724123497,5,light
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",380 - Rich Ginger,True,73.9,14.99,,#ca8765,202,135,101,62.360633954154125,21.88107622726509,28.69590262612498,7,dark
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",390 - Rich Maple,True,73.9,14.99,,#f0d2b4,240,210,180,85.9640556024457,5.972777384343376,18.725685689203143,5,light
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",392 - Sun Beige,True,73.9,14.99,,#fedfae,254,223,174,90.27741873791786,3.740184798143642,27.975079175429546,5,light
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",395 - Deep Honey,True,73.9,14.99,,#d0a291,208,162,145,70.38315580121177,14.575295849927285,15.36111782934273,7,dark
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",400 - Caramel,True,73.9,14.99,,#c7906f,199,144,111,64.35326033177382,16.734509198127967,25.73547737294857,7,dark
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",410 - Cappuccino,True,73.9,14.99,,#bb8666,187,134,102,60.40549170783078,16.37648259450708,25.25527818916038,7,dark
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",440 - Mahogany,True,73.9,14.99,,#a8755c,168,117,92,53.83700144946121,16.934856279131772,21.802197801773616,7,dark
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",450 - Mocha,True,73.9,14.99,,#8f6657,143,102,87,47.015585302408816,14.44232057185163,15.01319986973446,7,dark
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",455 - Honey Beige,True,73.9,14.99,,#d39073,211,144,115,65.77624496433825,21.99844524639316,25.6641219597467,7,dark
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",460 - Macadamia,True,73.9,14.99,,#f5c199,245,193,153,81.75916362411482,13.36260870800665,27.249458943341608,5,light
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",500 - Walnut,True,73.9,14.99,,#a84f17,168,79,23,44.20496654999168,33.36054082682971,46.932002429218336,7,dark
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",510 - Pecan,True,73.9,14.99,,#d48247,212,130,71,62.01484760221075,26.40213748490505,44.50744037307054,7,dark
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",520 - Cocoa,True,73.9,14.99,,#f59f76,245,159,118,73.23308247290782,27.758098410559427,34.538426607897385,7,dark
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",600 - Cinnamon,True,73.9,14.99,,#9d5f2d,157,95,45,46.36958343412612,20.780150381612128,38.3349610923725,7,dark
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",610 - Espresso,True,73.9,14.99,,#6e3400,110,52,0,28.829041557547868,22.73249239790901,39.53908737511782,7,dark
Revlon,"Colorstay™ Longwear Makeup For Combination/Oily Skin, Spf 15",620 - Java,True,73.9,14.99,,#51330d,81,51,13,24.149509416654645,9.810386397754971,28.246436346392716,9,dark
Ruby Rose,Base Fluida Feels Mood,C00,True,29.12,,,#F3E6D6,243,230,214,91.91056258591756,1.7721371107669026,9.363059325440858,2,light
Ruby Rose,Base Fluida Feels Mood,C02,True,29.12,,,#EDD2C2,237,210,194,86.00345436296338,6.880356888256333,11.360707204242049,2,light
Ruby Rose,Base Fluida Feels Mood,E152,True,29.12,,,#AD7E68,173,126,104,56.88658030626287,15.299699731946449,19.14238247309694,7,dark
Ruby Rose,Base Fluida Feels Mood,E153,True,29.12,,,#8F5A5B,143,90,91,44.101073692003865,21.949190168245536,8.558316453536662,8,dark
Ruby Rose,Base Fluida Feels Mood,MC50,True,29.12,,,#F8CDB0,248,205,176,85.38045453990942,11.03514869508021,20.129055275391416,2,light
Ruby Rose,Base Fluida Feels Mood,MC51,True,29.12,,,#F5BC98,245,188,152,80.5429511634383,15.876464877692342,26.135087270322988,2,light
